Word scores
    979. joule (score=0.1201)
    980. stony (score=0.1200)
    981. caron (score=0.1200)
    982. stern (score=0.1199)
    983. litre (score=0.1199)
    984. slimy (score=0.1199)
    985. maybe (score=0.1198)
    986. steam (score=0.1198)
    987. scarp (score=0.1198)
    988. delay (score=0.1198)
    989. teach (score=0.1197)
    990. loamy (score=0.1197)
    991. sheaf (score=0.1197)
    992. tenor (score=0.1197)
    993. write (score=0.1196)
    994. tilde (score=0.1196)
    995. peony (score=0.1195)
    996. marsh (score=0.1194)
    997. place (score=0.1194)
    998. brine (score=0.1193)
    999. heist (score=0.1192)
   1000. blade (score=0.1191)
   1001. darky (score=0.1189)
   1002. moray (score=0.1189)
   1003. trice (score=0.1188)
   1004. xylem (score=0.1188)
   1005. scalp (score=0.1188)
   1006. sport (score=0.1187)
   1007. bogie (score=0.1186)
   1008. dirge (score=0.1185)
   1009. manor (score=0.1185)
   1010. raspy (score=0.1185)
   1011. hymen (score=0.1184)
   1012. grave (score=0.1183)
   1013. feist (score=0.1183)
   1014. tripe (score=0.1183)
   1015. yearn (score=0.1183)
   1016. bairn (score=0.1182)
   1017. belay (score=0.1182)
   1018. swarm (score=0.1181)
   1019. speak (score=0.1181)
   1020. anise (score=0.1181)
   1021. scarf (score=0.1180)
   1022. roily (score=0.1180)
   1023. splay (score=0.1180)
   1024. spank (score=0.1180)
   1025. graze (score=0.1179)
   1026. doxie (score=0.1178)
   1027. reach (score=0.1177)
   1028. vague (score=0.1176)
   1029. barmy (score=0.1176)
   1030. polar (score=0.1175)
   1031. steno (score=0.1174)
   1032. bowie (score=0.1174)
   1033. hardy (score=0.1173)
   1034. barky (score=0.1173)
   1035. tapir (score=0.1173)
   1036. trike (score=0.1172)
   1037. spilt (score=0.1171)
   1038. spiny (score=0.1170)
   1039. tesla (score=0.1170)
   1040. swarf (score=0.1169)
   1041. impel (score=0.1169)
   1042. biome (score=0.1168)
   1043. noble (score=0.1167)
   1044. spang (score=0.1167)
   1045. manly (score=0.1166)
   1046. foray (score=0.1166)
   1047. shako (score=0.1165)
   1048. sutra (score=0.1165)
   1049. baron (score=0.1165)
   1050. splat (score=0.1164)
   1051. heavy (score=0.1164)
   1052. verst (score=0.1163)
   1053. blame (score=0.1163)
   1054. sprit (score=0.1163)
   1055. stein (score=0.1163)
   1056. rogue (score=0.1162)
   1057. talky (score=0.1162)
   1058. swank (score=0.1161)
   1059. curie (score=0.1161)
   1060. those (score=0.1161)
   1061. horsy (score=0.1159)
   1062. clave (score=0.1159)
   1063. corny (score=0.1159)
   1064. unate (score=0.1158)
   1065. canto (score=0.1158)
   1066. glade (score=0.1158)
   1067. nurse (score=0.1158)
   1068. diary (score=0.1156)
   1069. skirt (score=0.1156)
   1070. toque (score=0.1155)
   1071. torah (score=0.1155)
   1072. cruse (score=0.1155)
   1073. randy (score=0.1155)
   1074. tabor (score=0.1154)
   1075. movie (score=0.1154)
   1076. harpy (score=0.1154)
   1077. scold (score=0.1154)
   1078. sword (score=0.1153)
   1079. talon (score=0.1153)
   1080. coral (score=0.1153)
   1081. mitre (score=0.1153)
   1082. ferny (score=0.1151)
   1083. cedar (score=0.1151)
   1084. guise (score=0.1151)
   1085. lodge (score=0.1151)
   1086. shnor (score=0.1150)
   1087. tribe (score=0.1150)
   1088. suing (score=0.1150)
   1089. merit (score=0.1149)
   1090. leach (score=0.1149)
   1091. velar (score=0.1148)
   1092. vitae (score=0.1146)
   1093. barfy (score=0.1146)
   1094. slink (score=0.1146)
   1095. moxie (score=0.1146)
   1096. feral (score=0.1146)
   1097. skoal (score=0.1145)
   1098. shawl (score=0.1145)
   1099. carom (score=0.1143)
   1100. strap (score=0.1143)
   1101. clone (score=0.1143)
   1102. faith (score=0.1143)
   1103. molar (score=0.1143)
   1104. sixth (score=0.1142)
   1105. trove (score=0.1142)
   1106. index (score=0.1141)
   1107. gator (score=0.1141)
   1108. tinge (score=0.1141)
   1109. pride (score=0.1141)
   1110. scrod (score=0.1141)
   1111. valor (score=0.1141)
   1112. sulky (score=0.1140)
   1113. forty (score=0.1140)
   1114. moist (score=0.1140)
   1115. umbel (score=0.1139)
   1116. doily (score=0.1138)
   1117. shorn (score=0.1138)
   1118. anole (score=0.1137)
   1119. tangy (score=0.1137)
   1120. renal (score=0.1136)
   1121. peach (score=0.1136)
   1122. staph (score=0.1135)
   1123. sling (score=0.1133)
   1124. whale (score=0.1132)
   1125. shelf (score=0.1132)
   1126. crime (score=0.1131)
   1127. candy (score=0.1131)
   1128. anile (score=0.1131)
   1129. urine (score=0.1130)
   1130. shack (score=0.1130)
   1131. carob (score=0.1130)
   1132. ovate (score=0.1130)
   1133. skint (score=0.1130)
   1134. wanly (score=0.1129)
   1135. pulse (score=0.1129)
   1136. unpeg (score=0.1128)
   1137. krone (score=0.1128)
   1138. foamy (score=0.1128)
   1139. dulse (score=0.1128)
   1140. doeth (score=0.1127)
   1141. noisy (score=0.1127)
   1142. snack (score=0.1127)
   1143. price (score=0.1127)
   1144. hoagy (score=0.1126)
   1145. swept (score=0.1126)
   1146. hoist (score=0.1125)
   1147. flame (score=0.1124)
   1148. bride (score=0.1124)
   1149. sheik (score=0.1124)
   1150. straw (score=0.1123)
   1151. versa (score=0.1122)
   1152. flake (score=0.1121)
   1153. worst (score=0.1121)
   1154. bodge (score=0.1121)
   1155. scour (score=0.1120)
   1156. blaze (score=0.1120)
   1157. sperm (score=0.1120)
   1158. stack (score=0.1119)
   1159. feuar (score=0.1119)
   1160. beach (score=0.1119)
   1161. basil (score=0.1119)
   1162. feint (score=0.1118)
   1163. repay (score=0.1118)
   1164. berth (score=0.1117)
   1165. chose (score=0.1117)
   1166. rangy (score=0.1117)
   1167. daunt (score=0.1117)
   1168. foist (score=0.1117)
   1169. fatly (score=0.1116)
   1170. delta (score=0.1115)
   1171. weird (score=0.1115)
   1172. torsi (score=0.1115)
   1173. liest (score=0.1114)
   1174. skein (score=0.1114)
   1175. baldy (score=0.1114)
   1176. prime (score=0.1114)
   1177. atone (score=0.1114)
   1178. spina (score=0.1113)
   1179. scrap (score=0.1112)
   1180. ukase (score=0.1112)
   1181. peril (score=0.1111)
   1182. roach (score=0.1110)
   1183. brute (score=0.1110)
   1184. alike (score=0.1109)
   1185. tawny (score=0.1109)
   1186. besot (score=0.1108)
   1187. perky (score=0.1108)
   1188. point (score=0.1107)
   1189. pesto (score=0.1107)
   1190. dashy (score=0.1107)
   1191. piety (score=0.1106)
   1192. rifle (score=0.1106)
   1193. scram (score=0.1106)
   1194. basin (score=0.1106)
   1195. labor (score=0.1106)
   1196. stamp (score=0.1106)
   1197. geoid (score=0.1105)
   1198. rawly (score=0.1104)
   1199. reify (score=0.1104)
   1200. palmy (score=0.1103)
   1201. shout (score=0.1103)
   1202. cargo (score=0.1103)
   1203. moral (score=0.1102)
   1204. baric (score=0.1102)
   1205. resaw (score=0.1102)
   1206. zesty (score=0.1102)
   1207. guile (score=0.1102)
   1208. adore (score=0.1100)
   1209. diest (score=0.1100)
   1210. sight (score=0.1100)
   1211. snout (score=0.1100)
   1212. broke (score=0.1100)
   1213. costa (score=0.1099)
   1214. debar (score=0.1099)
   1215. throe (score=0.1099)
   1216. spawn (score=0.1098)
   1217. deism (score=0.1098)
   1218. tread (score=0.1098)
   1219. largo (score=0.1098)
   1220. bandy (score=0.1097)
   1221. lanky (score=0.1096)
   1222. scorn (score=0.1096)
   1223. veiny (score=0.1095)
   1224. penal (score=0.1095)
   1225. probe (score=0.1095)
   1226. hadst (score=0.1094)
   1227. horny (score=0.1094)
   1228. quote (score=0.1093)
   1229. stogy (score=0.1092)
   1230. swirl (score=0.1092)
   1231. larch (score=0.1091)
   1232. mason (score=0.1091)
   1233. mercy (score=0.1091)
   1234. badly (score=0.1090)
   1235. quake (score=0.1090)
   1236. tonal (score=0.1090)
   1237. thine (score=0.1089)
   1238. cordy (score=0.1089)
   1239. ratio (score=0.1089)
   1240. afore (score=0.1088)
   1241. glaze (score=0.1087)
   1242. zowie (score=0.1087)
   1243. supra (score=0.1087)
   1244. spicy (score=0.1087)
   1245. quite (score=0.1087)
   1246. livre (score=0.1086)
   1247. balmy (score=0.1086)
   1248. sigma (score=0.1086)
   1249. sworn (score=0.1085)
   1250. today (score=0.1085)
   1251. derby (score=0.1084)
   1252. lordy (score=0.1084)
   1253. smith (score=0.1084)
   1254. balky (score=0.1083)
   1255. smack (score=0.1082)
   1256. afire (score=0.1082)
   1257. shirk (score=0.1081)
   1258. resin (score=0.1081)
   1259. decay (score=0.1081)
   1260. verso (score=0.1081)
   1261. prove (score=0.1080)
   1262. spoil (score=0.1080)
   1263. henry (score=0.1080)
   1264. drove (score=0.1079)
   1265. bilge (score=0.1079)
   1266. showy (score=0.1079)
   1267. goeth (score=0.1079)
   1268. phage (score=0.1079)
   1269. grope (score=0.1078)
   1270. parch (score=0.1078)
   1271. chore (score=0.1078)
   1272. rapid (score=0.1078)
   1273. fault (score=0.1078)
   1274. chafe (score=0.1077)
   1275. nerdy (score=0.1077)
   1276. stork (score=0.1077)
   1277. snowy (score=0.1076)
   1278. ligne (score=0.1076)
   1279. shawm (score=0.1076)
   1280. cento (score=0.1076)
   1281. roust (score=0.1075)
   1282. mashy (score=0.1075)
   1283. scamp (score=0.1075)
   1284. madly (score=0.1075)
   1285. agile (score=0.1074)
   1286. waspy (score=0.1074)
   1287. drive (score=0.1073)
   1288. split (score=0.1073)
   1289. alive (score=0.1073)
   1290. gripe (score=0.1072)
   1291. prune (score=0.1072)
   1292. lento (score=0.1071)
   1293. haunt (score=0.1071)
   1294. amine (score=0.1071)
   1295. spiky (score=0.1070)
   1296. storm (score=0.1070)
   1297. joist (score=0.1070)
   1298. mince (score=0.1070)
   1299. prize (score=0.1070)
   1300. poach (score=0.1069)
   1301. spout (score=0.1069)
   1302. gaunt (score=0.1068)
   1303. petal (score=0.1068)
   1304. mayst (score=0.1067)
   1305. fatso (score=0.1067)
   1306. squat (score=0.1067)
   1307. relax (score=0.1067)
   1308. handy (score=0.1066)
   1309. giant (score=0.1066)
   1310. sicko (score=0.1066)
   1311. redly (score=0.1066)
   1312. beaux (score=0.1066)
   1313. valid (score=0.1065)
   1314. trash (score=0.1065)
   1315. agone (score=0.1064)
   1316. grime (score=0.1064)
   1317. swamp (score=0.1064)
   1318. nadir (score=0.1064)
   1319. snafu (score=0.1063)
   1320. smoky (score=0.1063)
   1321. slick (score=0.1063)
   1322. shift (score=0.1062)
   1323. binge (score=0.1062)
   1324. lousy (score=0.1062)
   1325. chile (score=0.1062)
   1326. deify (score=0.1061)
   1327. scout (score=0.1061)
   1328. swami (score=0.1060)
   1329. lawny (score=0.1060)
   1330. latin (score=0.1059)
   1331. corky (score=0.1059)
   1332. rabid (score=0.1058)
   1333. quire (score=0.1058)
   1334. posit (score=0.1058)
   1335. sulfa (score=0.1056)
   1336. world (score=0.1056)
   1337. scion (score=0.1054)
   1338. crest (score=0.1054)
   1339. azine (score=0.1054)
   1340. strop (score=0.1053)
   1341. arity (score=0.1053)
   1342. reply (score=0.1052)
   1343. strip (score=0.1052)
   1344. mayor (score=0.1052)
   1345. heron (score=0.1052)
   1346. anode (score=0.1052)
   1347. spitz (score=0.1052)
   1348. fetor (score=0.1052)
   1349. squad (score=0.1051)
   1350. monad (score=0.1051)
   1351. shunt (score=0.1050)
   1352. pesky (score=0.1050)
   1353. truce (score=0.1050)
   1354. pieta (score=0.1049)
   1355. juste (score=0.1048)
   1356. lithe (score=0.1048)
   1357. patio (score=0.1048)
   1358. narco (score=0.1048)
   1359. haply (score=0.1047)
   1360. lobar (score=0.1046)
   1361. stoma (score=0.1046)
   1362. purge (score=0.1046)
   1363. chine (score=0.1046)
   1364. march (score=0.1045)
   1365. tacky (score=0.1045)
   1366. dirty (score=0.1045)
   1367. basic (score=0.1044)
   1368. stink (score=0.1044)
   1369. fancy (score=0.1043)
   1370. mangy (score=0.1043)
   1371. sumac (score=0.1043)
   1372. spurt (score=0.1043)
   1373. hertz (score=0.1042)
   1374. porky (score=0.1041)
   1375. recta (score=0.1040)
   1376. dorky (score=0.1040)
   1377. vault (score=0.1040)
   1378. clime (score=0.1040)
   1379. tango (score=0.1039)
   1380. herby (score=0.1038)
   1381. washy (score=0.1038)
   1382. clear (score=0.1037)
   1383. twine (score=0.1037)
   1384. prest (score=0.1036)
   1385. hanky (score=0.1036)
   1386. calix (score=0.1035)
   1387. curve (score=0.1035)
   1388. metal (score=0.1035)
   1389. gonad (score=0.1034)
   1390. decor (score=0.1034)
   1391. major (score=0.1034)
   1392. phone (score=0.1034)
   1393. smirk (score=0.1034)
   1394. brant (score=0.1034)
   1395. slurp (score=0.1034)
   1396. porgy (score=0.1033)
   1397. wince (score=0.1033)
   1398. piano (score=0.1033)
   1399. hinge (score=0.1032)
   1400. borax (score=0.1032)
   1401. fibre (score=0.1032)
   1402. sting (score=0.1032)
   1403. toric (score=0.1031)
   1404. lefty (score=0.1031)
   1405. grove (score=0.1031)
   1406. trail (score=0.1031)
   1407. baton (score=0.1030)
   1408. sputa (score=0.1030)
   1409. whose (score=0.1029)
   1410. stoic (score=0.1029)
   1411. ridge (score=0.1029)
   1412. synod (score=0.1028)
   1413. lotsa (score=0.1028)
   1414. vogue (score=0.1027)
   1415. cutie (score=0.1027)
   1416. decry (score=0.1026)
   1417. begat (score=0.1026)
   1418. fakir (score=0.1025)
   1419. radio (score=0.1025)
   1420. radon (score=0.1024)
   1421. vaunt (score=0.1024)
   1422. reign (score=0.1024)
   1423. reman (score=0.1023)
   1424. favor (score=0.1022)
   1425. fiery (score=0.1021)
   1426. scrip (score=0.1021)
   1427. crash (score=0.1021)
   1428. sibyl (score=0.1021)
   1429. froze (score=0.1020)
   1430. crude (score=0.1020)
   1431. refly (score=0.1020)
   1432. wetly (score=0.1019)
   1433. bread (score=0.1019)
   1434. triad (score=0.1019)
   1435. tuple (score=0.1019)
   1436. vapor (score=0.1018)
   1437. train (score=0.1018)
   1438. brand (score=0.1018)
   1439. caulk (score=0.1018)
   1440. sprog (score=0.1017)
   1441. davit (score=0.1017)
   1442. trend (score=0.1017)
   1443. mousy (score=0.1016)
   1444. sprig (score=0.1016)
   1445. aside (score=0.1016)
   1446. speck (score=0.1016)
   1447. guide (score=0.1016)
   1448. tepid (score=0.1016)
   1449. jaunt (score=0.1016)
   1450. remit (score=0.1016)
   1451. scrim (score=0.1015)
   1452. rosin (score=0.1015)
   1453. gaudy (score=0.1014)
   1454. white (score=0.1013)
   1455. court (score=0.1013)
   1456. regal (score=0.1013)
   1457. ranch (score=0.1012)
   1458. panic (score=0.1012)
   1459. waltz (score=0.1012)
   1460. forth (score=0.1012)
   1461. fetal (score=0.1011)
   1462. campy (score=0.1011)
   1463. nervy (score=0.1010)
   1464. being (score=0.1010)
   1465. swift (score=0.1010)
   1466. meson (score=0.1008)
   1467. bloke (score=0.1008)
   1468. braid (score=0.1008)
   1469. slunk (score=0.1007)
   1470. dinar (score=0.1007)
   1471. blast (score=0.1007)
   1472. north (score=0.1007)
   1473. yenta (score=0.1007)
   1474. clove (score=0.1007)
   1475. lepta (score=0.1007)
   1476. viand (score=0.1006)
   1477. jerky (score=0.1005)
   1478. joint (score=0.1005)
   1479. pedal (score=0.1003)
   1480. great (score=0.1003)
   1481. prude (score=0.1002)
   1482. blear (score=0.1002)
   1483. wordy (score=0.1001)
   1484. grant (score=0.1001)
   1485. taxol (score=0.1001)
   1486. amide (score=0.1001)
   1487. venal (score=0.1001)
   1488. unite (score=0.1000)
   1489. glide (score=0.1000)
   1490. recto (score=0.0999)
   1491. worth (score=0.0998)
   1492. amuse (score=0.0997)
   1493. abode (score=0.0997)
   1494. argue (score=0.0996)
   1495. alert (score=0.0996)
   1496. perch (score=0.0995)
   1497. harum (score=0.0995)
   1498. slung (score=0.0995)
   1499. decal (score=0.0994)
   1500. round (score=0.0994)
   1501. acute (score=0.0993)
   1502. lieth (score=0.0991)
   1503. fawny (score=0.0991)
   1504. decoy (score=0.0991)
   1505. torch (score=0.0990)
   1506. abide (score=0.0990)
   1507. whore (score=0.0990)
   1508. swing (score=0.0990)
   1509. gouty (score=0.0990)
   1510. cornu (score=0.0989)
   1511. taxon (score=0.0988)
   1512. relic (score=0.0988)
   1513. capon (score=0.0987)
   1514. voila (score=0.0987)
   1515. abuse (score=0.0987)
   1516. could (score=0.0987)
   1517. count (score=0.0986)
   1518. brash (score=0.0986)
   1519. lucre (score=0.0986)
   1520. habit (score=0.0986)
   1521. grand (score=0.0985)
   1522. study (score=0.0985)
   1523. forky (score=0.0985)
   1524. welsh (score=0.0985)
   1525. first (score=0.0985)
   1526. facto (score=0.0985)
   1527. rayon (score=0.0983)
   1528. baulk (score=0.0983)
   1529. pecan (score=0.0982)
   1530. lapin (score=0.0981)
   1531. deign (score=0.0981)
   1532. field (score=0.0980)
   1533. whole (score=0.0980)
   1534. shown (score=0.0980)
   1535. treap (score=0.0979)
   1536. manic (score=0.0979)
   1537. batik (score=0.0979)
   1538. fagot (score=0.0979)
   1539. flute (score=0.0979)
   1540. prosy (score=0.0979)
   1541. macro (score=0.0979)
   1542. refit (score=0.0979)
   1543. ruble (score=0.0978)
   1544. hilar (score=0.0978)
   1545. cleat (score=0.0978)
   1546. shock (score=0.0978)
   1547. dieth (score=0.0977)
   1548. melon (score=0.0976)
   1549. chide (score=0.0976)
   1550. fetid (score=0.0976)
   1551. rebid (score=0.0976)
   1552. hotly (score=0.0975)
   1553. delft (score=0.0974)
   1554. wormy (score=0.0974)
   1555. while (score=0.0974)
   1556. recap (score=0.0974)
   1557. demit (score=0.0973)
   1558. remap (score=0.0973)
   1559. beryl (score=0.0972)
   1560. awoke (score=0.0972)
   1561. hefty (score=0.0971)
   1562. medal (score=0.0970)
   1563. depot (score=0.0970)
   1564. filar (score=0.0969)
   1565. newsy (score=0.0969)
   1566. metro (score=0.0969)
   1567. shrug (score=0.0968)
   1568. perdu (score=0.0968)
   1569. stock (score=0.0967)
   1570. wrest (score=0.0967)
   1571. cabin (score=0.0967)
   1572. wield (score=0.0966)
   1573. usage (score=0.0966)
   1574. bosky (score=0.0966)
   1575. cavil (score=0.0965)
   1576. legit (score=0.0965)
   1577. lofty (score=0.0964)
   1578. fiend (score=0.0964)
   1579. lemur (score=0.0964)
   1580. strum (score=0.0964)
   1581. trial (score=0.0963)
   1582. chute (score=0.0962)
   1583. dunce (score=0.0962)
   1584. image (score=0.0961)
   1585. shrub (score=0.0961)
   1586. stick (score=0.0961)
   1587. bawdy (score=0.0961)
   1588. pleat (score=0.0960)
   1589. squid (score=0.0960)
   1590. doing (score=0.0959)
   1591. plant (score=0.0959)
   1592. knave (score=0.0959)
   1593. spurn (score=0.0958)
   1594. bacon (score=0.0958)
   1595. stoup (score=0.0958)
   1596. whine (score=0.0958)
   1597. girly (score=0.0957)
   1598. latch (score=0.0957)
   1599. furze (score=0.0957)
   1600. duple (score=0.0956)
   1601. roman (score=0.0956)
   1602. drain (score=0.0955)
   1603. misty (score=0.0955)
   1604. hexad (score=0.0955)
   1605. haiku (score=0.0955)
   1606. brent (score=0.0954)
   1607. globe (score=0.0953)
   1608. stomp (score=0.0953)
   1609. twice (score=0.0953)
   1610. felon (score=0.0953)
   1611. boric (score=0.0953)
   1612. pound (score=0.0953)
   1613. adobe (score=0.0952)
   1614. linty (score=0.0952)
   1615. lunge (score=0.0952)
   1616. choke (score=0.0952)
   1617. flair (score=0.0952)
   1618. moult (score=0.0952)
   1619. glary (score=0.0951)
   1620. scowl (score=0.0951)
   1621. tench (score=0.0950)
   1622. bract (score=0.0950)
   1623. demur (score=0.0950)
   1624. radix (score=0.0950)
   1625. juice (score=0.0949)
   1626. debit (score=0.0949)
   1627. plait (score=0.0949)
   1628. chime (score=0.0949)
   1629. moldy (score=0.0948)
   1630. artsy (score=0.0947)
   1631. pawky (score=0.0947)
   1632. broad (score=0.0947)
   1633. petri (score=0.0946)
   1634. mango (score=0.0945)
   1635. plead (score=0.0945)
   1636. yield (score=0.0944)
   1637. opine (score=0.0944)
   1638. patch (score=0.0944)
   1639. pique (score=0.0944)
   1640. crazy (score=0.0943)
   1641. gauzy (score=0.0943)
   1642. bleat (score=0.0943)
   1643. vapid (score=0.0943)
   1644. eland (score=0.0942)
   1645. cowry (score=0.0942)
   1646. craft (score=0.0942)
   1647. began (score=0.0942)
   1648. azure (score=0.0941)
   1649. kelpy (score=0.0940)
   1650. brain (score=0.0939)
   1651. glove (score=0.0939)
   1652. pewit (score=0.0939)
   1653. fecal (score=0.0939)
   1654. bulge (score=0.0939)
   1655. veldt (score=0.0938)
   1656. techy (score=0.0938)
   1657. yerba (score=0.0937)
   1658. royal (score=0.0936)
   1659. guard (score=0.0936)
   1660. creak (score=0.0936)
   1661. mould (score=0.0936)
   1662. bound (score=0.0936)
   1663. begot (score=0.0936)
   1664. mount (score=0.0936)
   1665. spumy (score=0.0935)
   1666. crank (score=0.0935)
   1667. chair (score=0.0934)
   1668. recut (score=0.0934)
   1669. denim (score=0.0934)
   1670. syrup (score=0.0933)
   1671. olive (score=0.0933)
   1672. plaid (score=0.0933)
   1673. scrum (score=0.0933)
   1674. grasp (score=0.0932)
   1675. fisty (score=0.0932)
   1676. crony (score=0.0932)
   1677. joust (score=0.0932)
   1678. forma (score=0.0931)
   1679. groat (score=0.0930)
   1680. smock (score=0.0930)
   1681. above (score=0.0930)
   1682. gourd (score=0.0930)
   1683. cream (score=0.0930)
   1684. clash (score=0.0929)
   1685. porch (score=0.0929)
   1686. couth (score=0.0929)
   1687. month (score=0.0928)
   1688. folia (score=0.0928)
   1689. grapy (score=0.0928)
   1690. blest (score=0.0927)
   1691. chary (score=0.0927)
   1692. batch (score=0.0927)
   1693. feign (score=0.0926)
   1694. banjo (score=0.0926)
   1695. bland (score=0.0926)
   1696. gwine (score=0.0926)
   1697. kenaf (score=0.0926)
   1698. gamut (score=0.0925)
   1699. donut (score=0.0925)
   1700. zonal (score=0.0925)
   1701. tonic (score=0.0924)
   1702. gamin (score=0.0923)
   1703. wrath (score=0.0923)
   1704. dowry (score=0.0923)
   1705. draft (score=0.0923)
   1706. drily (score=0.0922)
   1707. nomad (score=0.0922)
   1708. bugle (score=0.0922)
   1709. below (score=0.0922)
   1710. depth (score=0.0921)
   1711. rowan (score=0.0921)
   1712. befit (score=0.0920)
   1713. mound (score=0.0920)
   1714. lawzy (score=0.0920)
   1715. grail (score=0.0920)
   1716. newly (score=0.0920)
   1717. miaow (score=0.0919)
   1718. scrub (score=0.0919)
   1719. angle (score=0.0919)
   1720. noway (score=0.0918)
   1721. fiord (score=0.0918)
   1722. prank (score=0.0917)
   1723. copra (score=0.0916)
   1724. drank (score=0.0916)
   1725. shoji (score=0.0916)
   1726. calyx (score=0.0914)
   1727. wacky (score=0.0914)
   1728. decaf (score=0.0913)
   1729. campo (score=0.0913)
   1730. ounce (score=0.0913)
   1731. frail (score=0.0913)
   1732. squab (score=0.0913)
   1733. squaw (score=0.0912)
   1734. fount (score=0.0912)
   1735. chart (score=0.0912)
   1736. rehab (score=0.0912)
   1737. guest (score=0.0911)
   1738. plash (score=0.0911)
   1739. match (score=0.0911)
   1740. dream (score=0.0911)
   1741. laugh (score=0.0911)
   1742. slump (score=0.0910)
   1743. trawl (score=0.0909)
   1744. chive (score=0.0909)
   1745. rebut (score=0.0909)
   1746. media (score=0.0909)
   1747. godly (score=0.0909)
   1748. grist (score=0.0908)
   1749. clasp (score=0.0908)
   1750. kefir (score=0.0908)
   1751. frost (score=0.0908)
   1752. ankle (score=0.0907)
   1753. grain (score=0.0907)
   1754. datum (score=0.0907)
   1755. fiche (score=0.0906)
   1756. munge (score=0.0906)
   1757. melba (score=0.0906)
   1758. stunk (score=0.0906)
   1759. hound (score=0.0906)
   1760. tipsy (score=0.0906)
   1761. purty (score=0.0905)
   1762. bitsy (score=0.0905)
   1763. lemon (score=0.0904)
   1764. modal (score=0.0904)
   1765. cigar (score=0.0903)
   1766. retch (score=0.0902)
   1767. niche (score=0.0902)
   1768. fermi (score=0.0901)
   1769. break (score=0.0901)
   1770. birth (score=0.0901)
   1771. crept (score=0.0900)
   1772. kyrie (score=0.0900)
   1773. durst (score=0.0899)
   1774. would (score=0.0899)
   1775. their (score=0.0898)
   1776. skimp (score=0.0898)
   1777. corgi (score=0.0898)
   1778. quart (score=0.0898)
   1779. gawky (score=0.0898)
   1780. topaz (score=0.0898)
   1781. downy (score=0.0897)
   1782. found (score=0.0897)
   1783. chard (score=0.0896)
   1784. cobra (score=0.0896)
   1785. pengo (score=0.0895)
   1786. folky (score=0.0895)
   1787. femur (score=0.0895)
   1788. bream (score=0.0895)
   1789. track (score=0.0895)
   1790. blash (score=0.0894)
   1791. clean (score=0.0894)
   1792. polka (score=0.0894)
   1793. gland (score=0.0894)
   1794. stung (score=0.0893)
   1795. neigh (score=0.0893)
   1796. ample (score=0.0893)
   1797. print (score=0.0892)
   1798. diazo (score=0.0892)
   1799. inode (score=0.0891)
   1800. viral (score=0.0891)
   1801. morph (score=0.0891)
   1802. briny (score=0.0890)
   1803. redip (score=0.0890)
   1804. demon (score=0.0890)
   1805. rusty (score=0.0889)
   1806. belch (score=0.0888)
   1807. wrist (score=0.0888)
   1808. helix (score=0.0887)
   1809. conga (score=0.0887)
   1810. cheat (score=0.0887)
   1811. honky (score=0.0887)
   1812. fraud (score=0.0886)
   1813. chant (score=0.0886)
   1814. minor (score=0.0885)
   1815. mirth (score=0.0885)
   1816. gnome (score=0.0885)
   1817. matzo (score=0.0885)
   1818. curly (score=0.0884)
   1819. plasm (score=0.0884)
   1820. weigh (score=0.0884)
   1821. nudie (score=0.0884)
   1822. burst (score=0.0883)
   1823. plume (score=0.0883)
   1824. natch (score=0.0883)
   1825. wound (score=0.0883)
   1826. scurf (score=0.0883)
   1827. spunk (score=0.0882)
   1828. kaput (score=0.0882)
   1829. wagon (score=0.0881)
   1830. tramp (score=0.0881)
   1831. lunar (score=0.0881)
   1832. gravy (score=0.0880)
   1833. oldie (score=0.0879)
   1834. mouth (score=0.0878)
   1835. mourn (score=0.0878)
   1836. smurf (score=0.0877)
   1837. pilot (score=0.0876)
   1838. nodal (score=0.0876)
   1839. rocky (score=0.0875)
   1840. podia (score=0.0875)
   1841. graft (score=0.0874)
   1842. tempo (score=0.0874)
   1843. risky (score=0.0874)
   1844. bosun (score=0.0874)
   1845. watch (score=0.0874)
   1846. visor (score=0.0873)
   1847. amble (score=0.0873)
   1848. focal (score=0.0872)
   1849. bench (score=0.0871)
   1850. chest (score=0.0871)
   1851. bloat (score=0.0871)
   1852. kraut (score=0.0870)
   1853. rowdy (score=0.0869)
   1854. redox (score=0.0868)
   1855. girth (score=0.0868)
   1856. sylph (score=0.0868)
   1857. kilty (score=0.0867)
   1858. fresh (score=0.0867)
   1859. debut (score=0.0867)
   1860. crawl (score=0.0866)
   1861. plain (score=0.0865)
   1862. vegan (score=0.0865)
   1863. wonky (score=0.0864)
   1864. nobly (score=0.0864)
   1865. hempy (score=0.0864)
   1866. croak (score=0.0863)
   1867. ruche (score=0.0863)
   1868. devil (score=0.0863)
   1869. gamic (score=0.0862)
   1870. freak (score=0.0862)
   1871. firth (score=0.0862)
   1872. lusty (score=0.0861)
   1873. frank (score=0.0861)
   1874. remix (score=0.0858)
   1875. quest (score=0.0857)
   1876. scudo (score=0.0856)
   1877. synch (score=0.0856)
   1878. magic (score=0.0856)
   1879. flash (score=0.0855)
   1880. bayou (score=0.0854)
   1881. yacht (score=0.0852)
   1882. swung (score=0.0851)
   1883. begin (score=0.0850)
   1884. arson (score=0.0850)
   1885. burly (score=0.0849)
   1886. franc (score=0.0849)
   1887. mothy (score=0.0849)
   1888. wreak (score=0.0848)
   1889. tidal (score=0.0848)
