Word scores
    980. binge (score=0.1428)
    981. early (score=0.1427)
    982. abide (score=0.1427)
    983. warty (score=0.1427)
    984. canst (score=0.1425)
    985. twice (score=0.1424)
    986. knave (score=0.1423)
    987. scary (score=0.1423)
    988. hymen (score=0.1422)
    989. carpy (score=0.1422)
    990. beaut (score=0.1421)
    991. giant (score=0.1420)
    992. slain (score=0.1420)
    993. grand (score=0.1420)
    994. chive (score=0.1418)
    995. image (score=0.1417)
    996. scant (score=0.1416)
    997. anode (score=0.1416)
    998. leapt (score=0.1415)
    999. mealy (score=0.1415)
   1000. yeast (score=0.1414)
   1001. toady (score=0.1412)
   1002. weald (score=0.1411)
   1003. askew (score=0.1410)
   1004. spume (score=0.1409)
   1005. point (score=0.1409)
   1006. ridge (score=0.1409)
   1007. usage (score=0.1408)
   1008. bilge (score=0.1406)
   1009. while (score=0.1405)
   1010. hinge (score=0.1404)
   1011. olive (score=0.1402)
   1012. shear (score=0.1401)
   1013. haunt (score=0.1400)
   1014. gaunt (score=0.1399)
   1015. caron (score=0.1399)
   1016. quote (score=0.1399)
   1017. chute (score=0.1397)
   1018. clove (score=0.1397)
   1019. manor (score=0.1394)
   1020. acute (score=0.1393)
   1021. weird (score=0.1391)
   1022. shalt (score=0.1391)
   1023. yearn (score=0.1390)
   1024. sorta (score=0.1389)
   1025. style (score=0.1389)
   1026. train (score=0.1388)
   1027. lardy (score=0.1387)
   1028. rapid (score=0.1385)
   1029. pulse (score=0.1384)
   1030. dulse (score=0.1380)
   1031. unsew (score=0.1379)
   1032. nadir (score=0.1378)
   1033. tansy (score=0.1376)
   1034. unsex (score=0.1375)
   1035. gator (score=0.1374)
   1036. corny (score=0.1374)
   1037. impel (score=0.1372)
   1038. chair (score=0.1372)
   1039. shirt (score=0.1370)
   1040. inure (score=0.1370)
   1041. flute (score=0.1369)
   1042. feint (score=0.1369)
   1043. beano (score=0.1368)
   1044. dunce (score=0.1367)
   1045. peaky (score=0.1367)
   1046. polar (score=0.1367)
   1047. moray (score=0.1366)
   1048. darky (score=0.1366)
   1049. cedar (score=0.1364)
   1050. leaky (score=0.1364)
   1051. carol (score=0.1363)
   1052. rabid (score=0.1363)
   1053. merit (score=0.1362)
   1054. vogue (score=0.1362)
   1055. panty (score=0.1361)
   1056. kyrie (score=0.1360)
   1057. beady (score=0.1359)
   1058. tread (score=0.1359)
   1059. viand (score=0.1357)
   1060. unpeg (score=0.1355)
   1061. serif (score=0.1355)
   1062. trail (score=0.1353)
   1063. furze (score=0.1352)
   1064. loamy (score=0.1351)
   1065. amuse (score=0.1351)
   1066. tabor (score=0.1351)
   1067. deist (score=0.1351)
   1068. barmy (score=0.1350)
   1069. vaunt (score=0.1349)
   1070. index (score=0.1349)
   1071. bract (score=0.1348)
   1072. umbel (score=0.1348)
   1073. feuar (score=0.1347)
   1074. beamy (score=0.1347)
   1075. foray (score=0.1347)
   1076. bloke (score=0.1344)
   1077. flair (score=0.1344)
   1078. spear (score=0.1343)
   1079. selah (score=0.1343)
   1080. oldie (score=0.1343)
   1081. snarl (score=0.1342)
   1082. barky (score=0.1341)
   1083. fakir (score=0.1341)
   1084. choke (score=0.1339)
   1085. leafy (score=0.1339)
   1086. drain (score=0.1339)
   1087. beaky (score=0.1339)
   1088. arity (score=0.1338)
   1089. chart (score=0.1338)
   1090. hardy (score=0.1338)
   1091. jaunt (score=0.1337)
   1092. sonly (score=0.1335)
   1093. heady (score=0.1335)
   1094. death (score=0.1335)
   1095. deity (score=0.1334)
   1096. sedan (score=0.1331)
   1097. abuse (score=0.1331)
   1098. pansy (score=0.1331)
   1099. court (score=0.1329)
   1100. nudie (score=0.1329)
   1101. xylem (score=0.1328)
   1102. craft (score=0.1328)
   1103. pique (score=0.1327)
   1104. plait (score=0.1327)
   1105. tuple (score=0.1327)
   1106. molar (score=0.1324)
   1107. chard (score=0.1324)
   1108. valid (score=0.1324)
   1109. smear (score=0.1324)
   1110. abode (score=0.1324)
   1111. baron (score=0.1323)
   1112. harpy (score=0.1322)
   1113. ounce (score=0.1321)
   1114. patsy (score=0.1321)
   1115. print (score=0.1321)
   1116. teach (score=0.1320)
   1117. reach (score=0.1319)
   1118. plant (score=0.1318)
   1119. whose (score=0.1318)
   1120. barfy (score=0.1316)
   1121. roily (score=0.1316)
   1122. faith (score=0.1316)
   1123. coral (score=0.1315)
   1124. untie (score=0.1315)
   1125. davit (score=0.1315)
   1126. brain (score=0.1315)
   1127. loath (score=0.1315)
   1128. swear (score=0.1314)
   1129. awoke (score=0.1314)
   1130. plaid (score=0.1314)
   1131. valor (score=0.1312)
   1132. scald (score=0.1312)
   1133. tawny (score=0.1311)
   1134. stain (score=0.1311)
   1135. guard (score=0.1310)
   1136. earth (score=0.1310)
   1137. palsy (score=0.1309)
   1138. relay (score=0.1307)
   1139. leash (score=0.1305)
   1140. sprat (score=0.1305)
   1141. baric (score=0.1305)
   1142. ruble (score=0.1304)
   1143. lunge (score=0.1303)
   1144. plume (score=0.1303)
   1145. heist (score=0.1303)
   1146. labor (score=0.1303)
   1147. whole (score=0.1302)
   1148. hoagy (score=0.1300)
   1149. coati (score=0.1300)
   1150. fault (score=0.1299)
   1151. ratio (score=0.1299)
   1152. snail (score=0.1298)
   1153. roach (score=0.1298)
   1154. pasty (score=0.1297)
   1155. malty (score=0.1297)
   1156. latin (score=0.1297)
   1157. glove (score=0.1296)
   1158. globe (score=0.1296)
   1159. shoat (score=0.1295)
   1160. feist (score=0.1294)
   1161. joint (score=0.1294)
   1162. foamy (score=0.1293)
   1163. candy (score=0.1293)
   1164. moist (score=0.1292)
   1165. heavy (score=0.1291)
   1166. chary (score=0.1291)
   1167. grain (score=0.1291)
   1168. randy (score=0.1290)
   1169. slang (score=0.1289)
   1170. torah (score=0.1289)
   1171. stray (score=0.1287)
   1172. adobe (score=0.1287)
   1173. ferny (score=0.1287)
   1174. angle (score=0.1286)
   1175. velar (score=0.1285)
   1176. bread (score=0.1285)
   1177. clear (score=0.1285)
   1178. chant (score=0.1284)
   1179. fiche (score=0.1284)
   1180. neato (score=0.1283)
   1181. dinar (score=0.1283)
   1182. carom (score=0.1282)
   1183. hoist (score=0.1282)
   1184. sherd (score=0.1281)
   1185. stead (score=0.1281)
   1186. sepal (score=0.1280)
   1187. veiny (score=0.1280)
   1188. realm (score=0.1280)
   1189. peony (score=0.1280)
   1190. above (score=0.1280)
   1191. habit (score=0.1279)
   1192. tenor (score=0.1279)
   1193. sharp (score=0.1279)
   1194. scaly (score=0.1278)
   1195. duple (score=0.1277)
   1196. shark (score=0.1277)
   1197. trend (score=0.1277)
   1198. parch (score=0.1277)
   1199. tangy (score=0.1276)
   1200. rangy (score=0.1276)
   1201. shaft (score=0.1276)
   1202. bland (score=0.1276)
   1203. niche (score=0.1276)
   1204. draft (score=0.1276)
   1205. crank (score=0.1276)
   1206. count (score=0.1275)
   1207. debar (score=0.1275)
   1208. horny (score=0.1274)
   1209. peach (score=0.1274)
   1210. piano (score=0.1274)
   1211. shady (score=0.1274)
   1212. great (score=0.1274)
   1213. crazy (score=0.1274)
   1214. larch (score=0.1274)
   1215. salvo (score=0.1273)
   1216. foist (score=0.1273)
   1217. eland (score=0.1273)
   1218. manly (score=0.1272)
   1219. skirt (score=0.1272)
   1220. cargo (score=0.1272)
   1221. snark (score=0.1272)
   1222. glary (score=0.1272)
   1223. leach (score=0.1271)
   1224. geoid (score=0.1270)
   1225. shiny (score=0.1270)
   1226. neath (score=0.1270)
   1227. ankle (score=0.1270)
   1228. marsh (score=0.1269)
   1229. sahib (score=0.1269)
   1230. spacy (score=0.1267)
   1231. short (score=0.1267)
   1232. doily (score=0.1266)
   1233. fraud (score=0.1266)
   1234. resay (score=0.1266)
   1235. munge (score=0.1265)
   1236. oxide (score=0.1264)
   1237. mayor (score=0.1263)
   1238. lawny (score=0.1263)
   1239. snort (score=0.1262)
   1240. quart (score=0.1261)
   1241. sugar (score=0.1260)
   1242. trial (score=0.1260)
   1243. round (score=0.1260)
   1244. silty (score=0.1259)
   1245. spray (score=0.1258)
   1246. vault (score=0.1258)
   1247. delay (score=0.1258)
   1248. juste (score=0.1258)
   1249. broad (score=0.1257)
   1250. knife (score=0.1257)
   1251. canto (score=0.1257)
   1252. carob (score=0.1257)
   1253. bulge (score=0.1256)
   1254. grail (score=0.1255)
   1255. grind (score=0.1255)
   1256. monad (score=0.1255)
   1257. lobar (score=0.1254)
   1258. shaky (score=0.1254)
   1259. patio (score=0.1254)
   1260. doest (score=0.1254)
   1261. poach (score=0.1253)
   1262. gland (score=0.1252)
   1263. swain (score=0.1252)
   1264. soupy (score=0.1249)
   1265. stark (score=0.1249)
   1266. snaky (score=0.1249)
   1267. talky (score=0.1249)
   1268. crash (score=0.1247)
   1269. groat (score=0.1247)
   1270. frail (score=0.1247)
   1271. beach (score=0.1246)
   1272. briny (score=0.1245)
   1273. hasty (score=0.1245)
   1274. sepoy (score=0.1245)
   1275. trash (score=0.1245)
   1276. gonad (score=0.1244)
   1277. fatly (score=0.1244)
   1278. gnome (score=0.1243)
   1279. flume (score=0.1242)
   1280. ruche (score=0.1241)
   1281. alert (score=0.1240)
   1282. bugle (score=0.1239)
   1283. vapid (score=0.1238)
   1284. servo (score=0.1237)
   1285. major (score=0.1236)
   1286. snarf (score=0.1236)
   1287. sweat (score=0.1236)
   1288. suety (score=0.1236)
   1289. fancy (score=0.1235)
   1290. wanly (score=0.1235)
   1291. march (score=0.1235)
   1292. inode (score=0.1234)
   1293. belay (score=0.1234)
   1294. fluke (score=0.1233)
   1295. kraut (score=0.1233)
   1296. sprit (score=0.1233)
   1297. softy (score=0.1233)
   1298. hadst (score=0.1233)
   1299. favor (score=0.1232)
   1300. stagy (score=0.1232)
   1301. talon (score=0.1230)
   1302. surly (score=0.1229)
   1303. prank (score=0.1228)
   1304. nasty (score=0.1228)
   1305. graft (score=0.1228)
   1306. ample (score=0.1228)
   1307. feral (score=0.1228)
   1308. cabin (score=0.1227)
   1309. vapor (score=0.1226)
   1310. serum (score=0.1226)
   1311. moral (score=0.1225)
   1312. shank (score=0.1224)
   1313. drank (score=0.1224)
   1314. reify (score=0.1223)
   1315. lanky (score=0.1222)
   1316. largo (score=0.1221)
   1317. repay (score=0.1221)
   1318. forty (score=0.1221)
   1319. narco (score=0.1221)
   1320. rawly (score=0.1220)
   1321. spark (score=0.1220)
   1322. worst (score=0.1219)
   1323. skint (score=0.1219)
   1324. joist (score=0.1219)
   1325. crony (score=0.1219)
   1326. crest (score=0.1218)
   1327. basin (score=0.1218)
   1328. noisy (score=0.1218)
   1329. verst (score=0.1217)
   1330. brent (score=0.1217)
   1331. south (score=0.1217)
   1332. peril (score=0.1217)
   1333. bandy (score=0.1217)
   1334. radio (score=0.1216)
   1335. today (score=0.1216)
   1336. gourd (score=0.1215)
   1337. pound (score=0.1215)
   1338. blast (score=0.1214)
   1339. cordy (score=0.1214)
   1340. scarp (score=0.1213)
   1341. hilar (score=0.1213)
   1342. cigar (score=0.1213)
   1343. spiny (score=0.1212)
   1344. palmy (score=0.1212)
   1345. poesy (score=0.1211)
   1346. sepia (score=0.1211)
   1347. raspy (score=0.1211)
   1348. grapy (score=0.1210)
   1349. sport (score=0.1209)
   1350. sonic (score=0.1209)
   1351. blear (score=0.1209)
   1352. cleat (score=0.1206)
   1353. goest (score=0.1206)
   1354. amble (score=0.1205)
   1355. fawny (score=0.1205)
   1356. filar (score=0.1204)
   1357. mayst (score=0.1204)
   1358. henry (score=0.1204)
   1359. horsy (score=0.1199)
   1360. lapin (score=0.1198)
   1361. roust (score=0.1198)
   1362. mercy (score=0.1196)
   1363. remit (score=0.1196)
   1364. stank (score=0.1196)
   1365. slack (score=0.1196)
   1366. baldy (score=0.1195)
   1367. kluge (score=0.1194)
   1368. corky (score=0.1194)
   1369. grist (score=0.1193)
   1370. badly (score=0.1193)
   1371. handy (score=0.1193)
   1372. story (score=0.1192)
   1373. gaudy (score=0.1192)
   1374. ombre (score=0.1191)
   1375. world (score=0.1190)
   1376. calix (score=0.1190)
   1377. mangy (score=0.1189)
   1378. renal (score=0.1189)
   1379. panic (score=0.1188)
   1380. ochre (score=0.1188)
   1381. bound (score=0.1186)
   1382. mount (score=0.1186)
   1383. budge (score=0.1186)
   1384. fiord (score=0.1184)
   1385. spent (score=0.1183)
   1386. balmy (score=0.1183)
   1387. decay (score=0.1183)
   1388. tepid (score=0.1183)
   1389. basil (score=0.1182)
   1390. gravy (score=0.1182)
   1391. sedgy (score=0.1181)
   1392. begat (score=0.1181)
   1393. madly (score=0.1180)
   1394. swarm (score=0.1180)
   1395. cavil (score=0.1179)
   1396. slimy (score=0.1179)
   1397. drily (score=0.1178)
   1398. fiery (score=0.1177)
   1399. ranch (score=0.1177)
   1400. dirty (score=0.1176)
   1401. scarf (score=0.1176)
   1402. scent (score=0.1176)
   1403. plain (score=0.1175)
   1404. fetid (score=0.1175)
   1405. fagot (score=0.1175)
   1406. balky (score=0.1175)
   1407. posit (score=0.1174)
   1408. tacky (score=0.1174)
   1409. deify (score=0.1173)
   1410. hanky (score=0.1173)
   1411. mound (score=0.1172)
   1412. brash (score=0.1171)
   1413. could (score=0.1171)
   1414. prest (score=0.1170)
   1415. spend (score=0.1170)
   1416. macro (score=0.1169)
   1417. campy (score=0.1169)
   1418. baton (score=0.1168)
   1419. tonal (score=0.1168)
   1420. spilt (score=0.1168)
   1421. pyxie (score=0.1168)
   1422. perky (score=0.1167)
   1423. frank (score=0.1167)
   1424. sword (score=0.1167)
   1425. fount (score=0.1167)
   1426. wrist (score=0.1167)
   1427. spank (score=0.1166)
   1428. batik (score=0.1166)
   1429. track (score=0.1164)
   1430. unary (score=0.1163)
   1431. fetor (score=0.1163)
   1432. lordy (score=0.1163)
   1433. hound (score=0.1162)
   1434. rebid (score=0.1160)
   1435. pleat (score=0.1159)
   1436. radon (score=0.1159)
   1437. fiend (score=0.1158)
   1438. septa (score=0.1157)
   1439. third (score=0.1157)
   1440. front (score=0.1157)
   1441. decry (score=0.1155)
   1442. refit (score=0.1155)
   1443. swarf (score=0.1154)
   1444. toric (score=0.1154)
   1445. haply (score=0.1154)
   1446. liest (score=0.1154)
   1447. found (score=0.1153)
   1448. fudge (score=0.1153)
   1449. diest (score=0.1153)
   1450. porgy (score=0.1152)
   1451. ovule (score=0.1152)
   1452. franc (score=0.1151)
   1453. wrath (score=0.1151)
   1454. caulk (score=0.1150)
   1455. spang (score=0.1150)
   1456. gamin (score=0.1149)
   1457. reign (score=0.1149)
   1458. dashy (score=0.1149)
   1459. demit (score=0.1146)
   1460. gamut (score=0.1146)
   1461. slept (score=0.1146)
   1462. manic (score=0.1146)
   1463. porky (score=0.1146)
   1464. capon (score=0.1145)
   1465. plead (score=0.1145)
   1466. flirt (score=0.1145)
   1467. nudge (score=0.1145)
   1468. penal (score=0.1144)
   1469. frond (score=0.1144)
   1470. cowry (score=0.1143)
   1471. crawl (score=0.1142)
   1472. chain (score=0.1142)
   1473. dorky (score=0.1142)
   1474. piety (score=0.1140)
   1475. slink (score=0.1140)
   1476. trawl (score=0.1140)
   1477. gauzy (score=0.1140)
   1478. swath (score=0.1139)
   1479. stony (score=0.1139)
   1480. splat (score=0.1138)
   1481. derby (score=0.1138)
   1482. swank (score=0.1137)
   1483. thyme (score=0.1137)
   1484. rhyme (score=0.1137)
   1485. first (score=0.1136)
   1486. shunt (score=0.1136)
   1487. wound (score=0.1135)
   1488. petal (score=0.1134)
   1489. lunar (score=0.1134)
   1490. legit (score=0.1134)
   1491. decor (score=0.1133)
   1492. spurt (score=0.1131)
   1493. harum (score=0.1131)
   1494. doing (score=0.1131)
   1495. bleat (score=0.1130)
   1496. prawn (score=0.1130)
   1497. cornu (score=0.1130)
   1498. suing (score=0.1129)
   1499. their (score=0.1129)
   1500. borax (score=0.1128)
   1501. being (score=0.1128)
   1502. uncle (score=0.1128)
   1503. sixty (score=0.1126)
   1504. drawn (score=0.1125)
   1505. cheat (score=0.1125)
   1506. tango (score=0.1125)
   1507. sling (score=0.1124)
   1508. debit (score=0.1124)
   1509. silky (score=0.1123)
   1510. beaux (score=0.1123)
   1511. patch (score=0.1123)
   1512. bruit (score=0.1121)
   1513. shnor (score=0.1120)
   1514. rayon (score=0.1120)
   1515. pewit (score=0.1120)
   1516. latch (score=0.1119)
   1517. nomad (score=0.1119)
   1518. artsy (score=0.1118)
   1519. nerdy (score=0.1118)
   1520. crept (score=0.1117)
   1521. creak (score=0.1117)
   1522. radix (score=0.1116)
   1523. reman (score=0.1116)
   1524. treap (score=0.1116)
   1525. sirup (score=0.1115)
   1526. lurid (score=0.1115)
   1527. shorn (score=0.1115)
   1528. squat (score=0.1115)
   1529. shack (score=0.1115)
   1530. stern (score=0.1114)
   1531. shirk (score=0.1112)
   1532. crust (score=0.1112)
   1533. brunt (score=0.1111)
   1534. shift (score=0.1111)
   1535. blind (score=0.1111)
   1536. drift (score=0.1111)
   1537. mashy (score=0.1111)
   1538. crink (score=0.1111)
   1539. hexad (score=0.1111)
   1540. berth (score=0.1110)
   1541. snack (score=0.1109)
   1542. fatso (score=0.1109)
   1543. haiku (score=0.1108)
   1544. scrod (score=0.1108)
   1545. shoal (score=0.1108)
   1546. clank (score=0.1108)
   1547. steal (score=0.1107)
   1548. claim (score=0.1106)
   1549. cream (score=0.1106)
   1550. cramp (score=0.1105)
   1551. stalk (score=0.1105)
   1552. choir (score=0.1104)
   1553. bloat (score=0.1103)
   1554. tramp (score=0.1103)
   1555. shako (score=0.1103)
   1556. spicy (score=0.1103)
   1557. lousy (score=0.1102)
   1558. grasp (score=0.1102)
   1559. squad (score=0.1101)
   1560. brawn (score=0.1101)
   1561. glint (score=0.1101)
   1562. mason (score=0.1100)
   1563. deign (score=0.1099)
   1564. irony (score=0.1099)
   1565. judge (score=0.1099)
   1566. torch (score=0.1098)
   1567. chert (score=0.1097)
   1568. taxon (score=0.1097)
   1569. prosy (score=0.1096)
   1570. quirt (score=0.1096)
   1571. basic (score=0.1096)
   1572. heron (score=0.1096)
   1573. swirl (score=0.1096)
   1574. groan (score=0.1095)
   1575. roman (score=0.1095)
   1576. moult (score=0.1095)
   1577. burnt (score=0.1094)
   1578. batch (score=0.1094)
   1579. spelt (score=0.1092)
   1580. metal (score=0.1092)
   1581. ovary (score=0.1092)
   1582. kaput (score=0.1092)
   1583. flint (score=0.1092)
   1584. clang (score=0.1092)
   1585. splay (score=0.1091)
   1586. dowry (score=0.1091)
   1587. wrest (score=0.1091)
   1588. brack (score=0.1090)
   1589. herby (score=0.1090)
   1590. shawl (score=0.1090)
   1591. enact (score=0.1090)
   1592. drawl (score=0.1090)
   1593. croak (score=0.1089)
   1594. resin (score=0.1089)
   1595. fruit (score=0.1088)
   1596. vicar (score=0.1088)
   1597. grunt (score=0.1087)
   1598. mourn (score=0.1087)
   1599. wordy (score=0.1087)
   1600. stack (score=0.1086)
   1601. waspy (score=0.1086)
   1602. pawky (score=0.1085)
   1603. forky (score=0.1085)
   1604. gouty (score=0.1084)
   1605. setup (score=0.1083)
   1606. pecan (score=0.1083)
   1607. deism (score=0.1082)
   1608. frost (score=0.1082)
   1609. sutra (score=0.1082)
   1610. girly (score=0.1082)
   1611. befit (score=0.1082)
   1612. kefir (score=0.1081)
   1613. scour (score=0.1081)
   1614. mould (score=0.1081)
   1615. bacon (score=0.1081)
   1616. boric (score=0.1081)
   1617. match (score=0.1080)
   1618. clash (score=0.1079)
   1619. gloat (score=0.1079)
   1620. donut (score=0.1079)
   1621. strap (score=0.1078)
   1622. bawdy (score=0.1077)
   1623. acrid (score=0.1076)
   1624. wormy (score=0.1075)
   1625. spina (score=0.1074)
   1626. baulk (score=0.1074)
   1627. perch (score=0.1074)
   1628. nervy (score=0.1074)
   1629. washy (score=0.1074)
   1630. aport (score=0.1074)
   1631. smelt (score=0.1073)
   1632. fetal (score=0.1073)
   1633. doeth (score=0.1073)
   1634. guano (score=0.1072)
   1635. lemur (score=0.1071)
   1636. float (score=0.1070)
   1637. stein (score=0.1070)
   1638. demur (score=0.1070)
   1639. privy (score=0.1069)
   1640. minor (score=0.1069)
   1641. charm (score=0.1069)
   1642. scalp (score=0.1069)
   1643. shout (score=0.1069)
   1644. spawn (score=0.1068)
   1645. rosin (score=0.1067)
   1646. regal (score=0.1067)
   1647. torsi (score=0.1067)
   1648. split (score=0.1066)
   1649. field (score=0.1066)
   1650. staph (score=0.1066)
   1651. brawl (score=0.1066)
   1652. redly (score=0.1064)
   1653. viral (score=0.1064)
   1654. mousy (score=0.1064)
   1655. rowan (score=0.1063)
   1656. prink (score=0.1063)
   1657. snout (score=0.1063)
   1658. besot (score=0.1063)
   1659. grift (score=0.1063)
   1660. zayin (score=0.1063)
   1661. laugh (score=0.1063)
   1662. taxol (score=0.1061)
   1663. sight (score=0.1061)
   1664. yacht (score=0.1061)
   1665. plank (score=0.1060)
   1666. croft (score=0.1060)
   1667. sneak (score=0.1060)
   1668. proud (score=0.1059)
   1669. drink (score=0.1059)
   1670. ulnar (score=0.1058)
   1671. avert (score=0.1058)
   1672. diazo (score=0.1057)
   1673. chord (score=0.1057)
   1674. forth (score=0.1056)
   1675. relax (score=0.1056)
   1676. bravo (score=0.1054)
   1677. cento (score=0.1054)
   1678. clean (score=0.1054)
   1679. noway (score=0.1054)
   1680. dream (score=0.1054)
   1681. natch (score=0.1053)
   1682. metro (score=0.1053)
   1683. porch (score=0.1053)
   1684. recut (score=0.1053)
   1685. twain (score=0.1052)
   1686. jerky (score=0.1052)
   1687. facto (score=0.1052)
   1688. pedal (score=0.1051)
   1689. lawzy (score=0.1050)
   1690. scorn (score=0.1050)
   1691. grimy (score=0.1049)
   1692. wacky (score=0.1049)
   1693. reply (score=0.1049)
   1694. north (score=0.1048)
   1695. crowd (score=0.1048)
   1696. wield (score=0.1048)
   1697. truly (score=0.1047)
   1698. graph (score=0.1046)
   1699. gnarl (score=0.1045)
   1700. scold (score=0.1044)
   1701. would (score=0.1044)
   1702. durst (score=0.1043)
   1703. watch (score=0.1043)
   1704. decal (score=0.1043)
   1705. depot (score=0.1043)
   1706. quint (score=0.1043)
   1707. feign (score=0.1042)
   1708. miaow (score=0.1042)
   1709. venal (score=0.1041)
   1710. scrap (score=0.1041)
   1711. break (score=0.1040)
   1712. straw (score=0.1040)
   1713. wrack (score=0.1039)
   1714. sloth (score=0.1039)
   1715. built (score=0.1038)
   1716. worth (score=0.1038)
   1717. smack (score=0.1038)
   1718. downy (score=0.1038)
   1719. solum (score=0.1038)
   1720. mango (score=0.1038)
   1721. joust (score=0.1038)
   1722. epact (score=0.1038)
   1723. crisp (score=0.1037)
   1724. copra (score=0.1037)
   1725. steak (score=0.1036)
   1726. royal (score=0.1036)
   1727. blend (score=0.1036)
   1728. smirk (score=0.1036)
   1729. brink (score=0.1035)
   1730. abort (score=0.1034)
   1731. clasp (score=0.1034)
   1732. argot (score=0.1033)
   1733. gawky (score=0.1033)
   1734. versa (score=0.1033)
   1735. linty (score=0.1032)
   1736. curly (score=0.1032)
   1737. blank (score=0.1032)
   1738. plash (score=0.1032)
   1739. spiky (score=0.1031)
   1740. purty (score=0.1031)
   1741. stink (score=0.1031)
   1742. slick (score=0.1031)
   1743. voila (score=0.1030)
   1744. nicad (score=0.1030)
   1745. bream (score=0.1029)
   1746. quail (score=0.1029)
   1747. squid (score=0.1029)
   1748. flaky (score=0.1029)
   1749. sheaf (score=0.1029)
   1750. scram (score=0.1029)
   1751. hotly (score=0.1029)
   1752. began (score=0.1029)
   1753. sworn (score=0.1028)
   1754. gamic (score=0.1027)
   1755. vomit (score=0.1027)
   1756. steam (score=0.1026)
   1757. stamp (score=0.1025)
   1758. build (score=0.1025)
   1759. goeth (score=0.1025)
   1760. datum (score=0.1025)
   1761. thank (score=0.1025)
   1762. swift (score=0.1024)
   1763. magic (score=0.1024)
   1764. recap (score=0.1023)
   1765. groin (score=0.1023)
   1766. wetly (score=0.1023)
   1767. yourn (score=0.1023)
   1768. yield (score=0.1021)
   1769. grout (score=0.1020)
   1770. couth (score=0.1019)
   1771. burst (score=0.1019)
   1772. rebut (score=0.1019)
   1773. bring (score=0.1019)
   1774. verso (score=0.1019)
   1775. resaw (score=0.1018)
   1776. doubt (score=0.1018)
   1777. delft (score=0.1018)
   1778. campo (score=0.1017)
   1779. petri (score=0.1016)
   1780. amend (score=0.1015)
   1781. child (score=0.1015)
   1782. sting (score=0.1015)
   1783. steno (score=0.1015)
   1784. cobra (score=0.1014)
   1785. guilt (score=0.1014)
   1786. slurp (score=0.1014)
   1787. femur (score=0.1013)
   1788. exalt (score=0.1013)
   1789. amity (score=0.1012)
   1790. banjo (score=0.1012)
   1791. remap (score=0.1012)
   1792. broil (score=0.1011)
   1793. pilot (score=0.1011)
   1794. spout (score=0.1011)
   1795. skoal (score=0.1010)
   1796. tonic (score=0.1009)
   1797. medal (score=0.1009)
   1798. shawm (score=0.1009)
   1799. relic (score=0.1009)
   1800. blond (score=0.1008)
   1801. freak (score=0.1008)
   1802. refly (score=0.1008)
   1803. decoy (score=0.1007)
   1804. zonal (score=0.1007)
   1805. speak (score=0.1007)
   1806. waltz (score=0.1007)
   1807. agent (score=0.1007)
   1808. strip (score=0.1006)
   1809. lefty (score=0.1006)
   1810. begot (score=0.1005)
   1811. scion (score=0.1005)
   1812. wagon (score=0.1005)
   1813. glory (score=0.1004)
   1814. lento (score=0.1004)
   1815. audit (score=0.1003)
   1816. quark (score=0.1003)
   1817. blash (score=0.1003)
   1818. scout (score=0.1003)
   1819. pieta (score=0.1003)
   1820. guild (score=0.1001)
   1821. skein (score=0.1001)
   1822. robin (score=0.1000)
   1823. aloud (score=0.1000)
   1824. trick (score=0.0999)
   1825. flank (score=0.0999)
   1826. eruct (score=0.0998)
   1827. wheat (score=0.0998)
   1828. hertz (score=0.0998)
   1829. oring (score=0.0997)
   1830. blurt (score=0.0997)
   1831. astir (score=0.0996)
   1832. abend (score=0.0995)
   1833. curia (score=0.0995)
   1834. delta (score=0.0994)
   1835. exact (score=0.0994)
   1836. sheik (score=0.0993)
   1837. matzo (score=0.0990)
   1838. wreak (score=0.0990)
   1839. sedum (score=0.0988)
   1840. modal (score=0.0988)
   1841. birth (score=0.0988)
   1842. scamp (score=0.0988)
   1843. denim (score=0.0986)
   1844. fecal (score=0.0986)
   1845. lofty (score=0.0985)
   1846. prexy (score=0.0985)
   1847. thanx (score=0.0984)
   1848. smith (score=0.0984)
   1849. hogan (score=0.0984)
   1850. costa (score=0.0983)
   1851. twiny (score=0.0983)
   1852. supra (score=0.0983)
   1853. inapt (score=0.0983)
   1854. cruft (score=0.0982)
   1855. stork (score=0.0981)
   1856. curio (score=0.0981)
   1857. unapt (score=0.0981)
   1858. snafu (score=0.0979)
   1859. spurn (score=0.0979)
   1860. zesty (score=0.0979)
   1861. swept (score=0.0978)
   1862. spoil (score=0.0978)
   1863. prism (score=0.0977)
   1864. toxin (score=0.0977)
   1865. neigh (score=0.0975)
   1866. mural (score=0.0975)
   1867. tench (score=0.0974)
   1868. mirth (score=0.0974)
   1869. plasm (score=0.0974)
   1870. tidal (score=0.0974)
   1871. blest (score=0.0974)
   1872. ahold (score=0.0973)
   1873. query (score=0.0973)
   1874. sulky (score=0.0973)
   1875. avoid (score=0.0973)
   1876. lieth (score=0.0973)
   1877. calyx (score=0.0972)
   1878. inert (score=0.0972)
   1879. dieth (score=0.0972)
   1880. beryl (score=0.0971)
   1881. flash (score=0.0970)
   1882. folia (score=0.0970)
   1883. storm (score=0.0970)
   1884. woman (score=0.0970)
   1885. imbue (score=0.0970)
   1886. debut (score=0.0969)
   1887. corgi (score=0.0969)
   1888. recta (score=0.0969)
   1889. orbit (score=0.0969)
   1890. scrip (score=0.0969)
